87.236.176.124 - - [13/Dec/2024:00:02:43 +0000] "GET / HTTP/1.1" 200 599 "-" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
23.94.144.23 - - [13/Dec/2024:10:18:45 +0000] "GET /.env HTTP/1.1" 404 453 "-" "Mozilla/5.0 (Linux; U; Android 1.5; en-gb; T-Mobile_G2_Touch Build/CUPCAKE) AppleWebKit/528.5  (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
181.49.205.58 - - [13/Dec/2024:10:31:23 +0000] "GET /admin/assets/js/views/login.js HTTP/1.0" 404 453 "-" "xfa1"
45.149.241.36 - - [13/Dec/2024:10:41:12 +0000] "GET /.env HTTP/1.1" 404 490 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
45.149.241.36 - - [13/Dec/2024:10:41:13 +0000] "POST / HTTP/1.1" 200 636 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
80.94.93.191 - - [13/Dec/2024:10:44:24 +0000] "GET / HTTP/1.0" 200 711 "-" "masscan/1.0 (https://github.com/robertdavidgraham/masscan)"
143.110.222.166 - - [13/Dec/2024:11:06:37 +0000] "GET / HTTP/1.1" 200 580 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
93.174.93.12 - - [13/Dec/2024:11:06:53 +0000] "GET / HTTP/1.0" 200 711 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36 OPR/60.0.3255.109"
106.75.16.124 - - [13/Dec/2024:11:10:49 +0000] "GET / HTTP/1.1" 200 692 "-" "-"
46.19.138.234 - - [13/Dec/2024:11:16:32 +0000] "GET / HTTP/1.1" 200 636 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
43.159.138.217 - - [13/Dec/2024:11:20:00 +0000] "GET / HTTP/1.1" 200 599 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
176.126.103.21 - - [13/Dec/2024:11:23:12 +0000] "GET / HTTP/1.1" 200 636 "-" "python-requests/2.32.3"
176.126.103.21 - - [13/Dec/2024:11:23:13 +0000] "GET /assets/index-CyXOvEWw.js HTTP/1.1" 200 209624 "-" "python-requests/2.32.3"
185.191.126.248 - - [13/Dec/2024:11:31:24 +0000] "GET / HTTP/1.1" 200 692 "-" "-"
95.214.53.205 - - [13/Dec/2024:11:32:32 +0000] "GET / HTTP/1.1" 200 692 "-" "-"
23.94.144.23 - - [13/Dec/2024:11:43:41 +0000] "GET /.env HTTP/1.1" 404 453 "-" "Mozilla/5.0 (Linux; Android 9; VTR-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.61 Mobile Safari/537.36"
45.79.181.94 - - [13/Dec/2024:11:51:52 +0000] "\x16\x03\x01" 400 483 "-" "-"
197.230.30.146 - - [13/Dec/2024:11:53:02 +0000] "GET / HTTP/1.1" 200 636 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
197.230.30.146 - - [13/Dec/2024:11:53:02 +0000] "GET /assets/index-B6kr8IEY.css HTTP/1.1" 200 10081 "http://jidev.xyz/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
197.230.30.146 - - [13/Dec/2024:11:53:02 +0000] "GET /assets/index-CyXOvEWw.js HTTP/1.1" 200 209623 "http://jidev.xyz/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
197.230.30.146 - - [13/Dec/2024:11:53:02 +0000] "GET /favicon.ico HTTP/1.1" 200 15388 "http://jidev.xyz/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
197.230.30.146 - - [13/Dec/2024:11:54:07 +0000] "-" 408 0 "-" "-"
197.230.30.146 - - [13/Dec/2024:12:05:33 +0000] "GET /admin/login.asp HTTP/1.1" 404 490 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
197.230.30.146 - - [13/Dec/2024:12:05:33 +0000] "GET /favicon.ico HTTP/1.1" 200 15388 "http://138.68.80.6/admin/login.asp" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
197.230.30.146 - - [13/Dec/2024:12:06:24 +0000] "-" 408 0 "-" "-"
143.110.222.166 - - [13/Dec/2024:12:11:52 +0000] "GET / HTTP/1.1" 200 580 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
141.98.11.155 - - [13/Dec/2024:12:14:06 +0000] "GET / HTTP/1.1" 200 692 "-" "-"
185.191.126.248 - - [13/Dec/2024:13:01:07 +0000] "GET / HTTP/1.1" 200 692 "-" "-"
143.110.222.166 - - [13/Dec/2024:13:04:47 +0000] "GET / HTTP/1.1" 200 580 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
95.214.55.79 - - [13/Dec/2024:13:11:54 +0000] "GET / HTTP/1.1" 200 636 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
120.71.59.24 - - [13/Dec/2024:13:13:26 +0000] "GET / HTTP/1.1" 200 599 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
18.222.31.89 - - [13/Dec/2024:13:17:06 +0000] "GET / HTTP/1.1" 200 580 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
79.137.198.113 - - [13/Dec/2024:13:28:25 +0000] "\x16\x03\x01" 400 483 "-" "-"
79.137.198.113 - - [13/Dec/2024:13:28:36 +0000] "\x16\x03\x01" 400 483 "-" "-"
172.206.142.136 - - [13/Dec/2024:13:29:37 +0000] "GET / HTTP/1.1" 200 580 "-" "Mozilla/5.0 zgrab/0.x"
95.214.53.205 - - [13/Dec/2024:13:29:56 +0000] "GET / HTTP/1.1" 200 692 "-" "-"
154.213.187.122 - - [13/Dec/2024:13:35:06 +0000] "GET /login.rsp HTTP/1.1" 404 453 "-" "Hello World"
181.49.205.58 - - [13/Dec/2024:13:53:03 +0000] "GET /admin/assets/js/views/login.js HTTP/1.0" 404 453 "-" "xfa1"
164.52.24.188 - - [13/Dec/2024:13:57:18 +0000] "\x16\x03\x01\x02" 400 483 "-" "-"
164.52.24.188 - - [13/Dec/2024:13:57:18 +0000] "GET / HTTP/1.1" 200 692 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
164.52.24.188 - - [13/Dec/2024:13:57:21 +0000] "GET / HTTP/1.1" 200 692 "-" "-"
164.52.24.188 - - [13/Dec/2024:13:57:25 +0000] "GET /favicon.ico HTTP/1.1" 200 15333 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
206.168.34.46 - - [13/Dec/2024:14:01:57 +0000] "GET / HTTP/1.1" 200 580 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
206.168.34.46 - - [13/Dec/2024:14:01:58 +0000] "GET /favicon.ico HTTP/1.1" 200 15352 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
206.168.34.46 - - [13/Dec/2024:14:01:58 +0000] "PRI * HTTP/2.0" 400 483 "-" "-"
66.240.205.34 - - [13/Dec/2024:14:04:26 +0000] "Gh0st\xad" 400 483 "-" "-"
143.110.222.166 - - [13/Dec/2024:14:06:53 +0000] "GET / HTTP/1.1" 200 580 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
184.105.247.254 - - [13/Dec/2024:14:07:57 +0000] "\x16\x03\x01" 400 483 "-" "-"
80.94.93.191 - - [13/Dec/2024:14:36:36 +0000] "GET / HTTP/1.0" 200 711 "-" "masscan/1.0 (https://github.com/robertdavidgraham/masscan)"
141.98.11.155 - - [13/Dec/2024:14:39:44 +0000] "GET / HTTP/1.1" 200 692 "-" "-"
95.214.55.43 - - [13/Dec/2024:14:43:41 +0000] "GET / HTTP/1.1" 200 636 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
95.214.53.205 - - [13/Dec/2024:14:52:35 +0000] "GET / HTTP/1.1" 200 692 "-" "-"
197.230.30.146 - - [13/Dec/2024:14:56:23 +0000] "GET /assets/index-CyXOvEWw.js HTTP/1.1" 200 209624 "http://jidev.xyz/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
143.110.222.166 - - [13/Dec/2024:14:57:47 +0000] "GET / HTTP/1.1" 200 580 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
46.172.206.38 - - [13/Dec/2024:14:58:46 +0000] "GET / HTTP/1.1" 200 692 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
197.230.30.146 - - [13/Dec/2024:15:07:33 +0000] "-" 408 0 "-" "-"
115.178.67.181 - - [13/Dec/2024:15:12:58 +0000] "-" 408 0 "-" "-"
197.230.30.146 - - [13/Dec/2024:15:25:10 +0000] "GET /assets/index-CyXOvEWw.js HTTP/1.1" 200 209624 "http://jidev.xyz/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
197.230.30.146 - - [13/Dec/2024:15:26:01 +0000] "-" 408 0 "-" "-"
197.230.30.146 - - [13/Dec/2024:15:27:18 +0000] "-" 408 0 "-" "-"
181.49.205.58 - - [13/Dec/2024:15:28:02 +0000] "GET /admin/assets/js/views/login.js HTTP/1.0" 404 453 "-" "xfa1"
197.230.30.146 - - [13/Dec/2024:15:28:10 +0000] "-" 408 0 "-" "-"
95.214.53.91 - - [13/Dec/2024:15:31:54 +0000] "GET / HTTP/1.1" 200 636 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
122.117.58.111 - - [13/Dec/2024:15:41:03 +0000] "GET / HTTP/1.0" 200 711 "-" "Mozilla/5.0 (Linux; U; Android 4.0.3; ko-kr; LG-L160L Build/IML74K) AppleWebkit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
197.230.30.146 - - [13/Dec/2024:15:43:26 +0000] "-" 408 0 "-" "-"
197.230.30.146 - - [13/Dec/2024:15:45:49 +0000] "GET / HTTP/1.1" 200 636 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
197.230.30.146 - - [13/Dec/2024:15:45:50 +0000] "GET /favicon.ico HTTP/1.1" 200 15388 "http://jidev.xyz/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
197.230.30.146 - - [13/Dec/2024:15:45:55 +0000] "GET /dsfdsf HTTP/1.1" 404 488 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
197.230.30.146 - - [13/Dec/2024:15:47:12 +0000] "-" 408 0 "-" "-"
197.230.30.146 - - [13/Dec/2024:15:48:48 +0000] "-" 408 0 "-" "-"
127.0.0.1 - - [13/Dec/2024:15:51:59 +0000] "GET / HTTP/1.1" 200 692 "-" "curl/7.81.0"
197.230.30.146 - - [13/Dec/2024:15:53:37 +0000] "-" 408 0 "-" "-"
197.230.30.146 - - [13/Dec/2024:15:54:22 +0000] "GET /dsfdsfvdsfdsfdsfdsfdsfdsfdsfdsfdsfdfdsfdsfdsf HTTP/1.1" 404 434 "-" "curl/7.64.1"
197.230.30.146 - - [13/Dec/2024:15:55:14 +0000] "-" 408 0 "-" "-"
143.110.222.166 - - [13/Dec/2024:16:17:45 +0000] "GET / HTTP/1.1" 200 580 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
181.49.205.58 - - [13/Dec/2024:16:44:29 +0000] "GET /admin/config.php HTTP/1.0" 404 453 "-" "xfa1"
80.82.77.202 - - [13/Dec/2024:16:53:58 +0000] "\x16\x03\x02\x01o\x01" 400 483 "-" "-"
87.120.115.34 - - [13/Dec/2024:17:01:46 +0000] "GET /.env HTTP/1.1" 404 453 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:128.0) Gecko/20100101 Firefox/128.0"
46.19.138.234 - - [13/Dec/2024:17:02:25 +0000] "GET / HTTP/1.1" 200 636 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
143.110.222.166 - - [13/Dec/2024:17:17:15 +0000] "GET / HTTP/1.1" 200 580 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
154.213.187.122 - - [13/Dec/2024:17:25:12 +0000] "GET /login.rsp HTTP/1.1" 404 453 "-" "Hello World"
114.134.20.54 - - [13/Dec/2024:17:30:58 +0000] "GET / HTTP/1.1" 200 692 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7"
95.214.53.205 - - [13/Dec/2024:17:33:29 +0000] "GET / HTTP/1.1" 200 692 "-" "-"
79.137.198.113 - - [13/Dec/2024:17:38:19 +0000] "GET / HTTP/1.1" 200 599 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
79.137.198.113 - - [13/Dec/2024:17:38:30 +0000] "GET /admin/console/index.html HTTP/1.1" 404 453 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
79.137.198.113 - - [13/Dec/2024:17:38:34 +0000] "GET /new/login HTTP/1.1" 404 453 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
79.137.198.113 - - [13/Dec/2024:17:40:58 +0000] "POST /init HTTP/1.1" 404 453 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
79.137.198.113 - - [13/Dec/2024:17:41:05 +0000] "GET /login HTTP/1.1" 404 453 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
79.137.198.113 - - [13/Dec/2024:17:41:08 +0000] "GET /api/panelhash HTTP/1.1" 404 453 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
79.137.198.113 - - [13/Dec/2024:17:41:11 +0000] "GET /covenantuser/login HTTP/1.1" 404 453 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
45.79.181.104 - - [13/Dec/2024:17:46:17 +0000] "\x16\x03\x01" 400 483 "-" "-"
141.98.11.155 - - [13/Dec/2024:17:56:45 +0000] "GET / HTTP/1.1" 200 692 "-" "-"
143.110.222.166 - - [13/Dec/2024:18:09:31 +0000] "GET / HTTP/1.1" 200 580 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET / HTTP/1.1" 200 748 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /phpinfo HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /phpinfo.php HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /env/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /new/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /new/.env.local HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /new/.env.production HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /new/.env.staging HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /_phpinfo.php HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /_profiler/phpinfo HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /_profiler/phpinfo/info.php HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /_profiler/phpinfo/phpinfo.php HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /wp-config HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /api/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /app/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /aws-secret.yaml HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /awstats/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /conf/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /cron/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /dev/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /www/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /docker/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /docker/app/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /env.backup HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /xampp/phpinfo.php HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /lara/info.php HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /lara/phpinfo.php HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /laravel/info.php HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /.vscode/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /js/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /laravel/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /laravel/core/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /mail/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /mailer/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /nginx/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /public/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /site/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /xampp/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /.docker/laravel/app/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /laravel/.env.local HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /laravel/.env.production HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /laravel/.env.staging HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /laravel/core/.env.local HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /laravel/core/.env.production HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /laravel/core/.env.staging HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /main/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /node_modules/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:30:51 +0000] "GET /portal/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET / HTTP/1.1" 200 748 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /phpinfo HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /phpinfo.php HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /env/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /new/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /new/.env.local HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /new/.env.production HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /new/.env.staging HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /_phpinfo.php HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /_profiler/phpinfo HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /_profiler/phpinfo/info.php HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /_profiler/phpinfo/phpinfo.php HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /wp-config HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /api/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /app/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /aws-secret.yaml HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /awstats/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /conf/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /cron/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /dev/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /www/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /docker/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /docker/app/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /env.backup HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /xampp/phpinfo.php HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /lara/info.php HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /lara/phpinfo.php HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /laravel/info.php HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /.vscode/.env HTTP/1.1" 404 489 "-" "-"
193.41.206.24 - - [13/Dec/2024:18:31:30 +0000] "GET /js/.env HTTP/1.1" 404 489 "-" "-"
